face_present,no_of_face,face_x,face_y,face_w,face_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_tip_x,nose_tip_y,mouth_x,mouth_y,face_conf,hand_count,left_hand_x,left_hand_y,right_hand_x,right_hand_y,hand_obj_interaction,head_pose,head_pitch,head_yaw,head_roll,phone_present,phone_loc_x,phone_loc_y,phone_conf,gaze_on_script,gaze_direction,gazePoint_x,gazePoint_y,pupil_left_x,pupil_left_y,pupil_right_x,pupil_right_y,label
1,1,207.0,170.0,234.0,234.0,287.3092567920685,231.270255446434,379.4304037094116,236.88974261283877,336.8611145019531,281.21463775634766,328.2286754407381,333.0000897457725,94.9663758277893,0,0.0,0.0,0.0,0.0,0,forward,-0.0148943879600476,-0.1240758657288908,0.0628756047499527,0,0,0,0.0,0,top_left,334,233,288.1478843688965,231.21375274658203,379.9441146850586,236.70987510681152,0
1,1,206.0,170.0,234.0,234.0,286.69915437698364,231.9516223669052,379.00416374206543,237.854483127594,336.89918518066406,282.4204158782959,328.99186786852385,333.47748304668227,93.58904361724854,0,0.0,0.0,0.0,0.0,0,forward,-0.0228551596841264,-0.1297863428937568,0.0568132942781632,1,345,243,0.514382541179657,0,top_left,333,234,287.17162322998047,231.61383247375488,378.8359146118164,237.5593414306641,0
1,1,206.0,172.0,231.0,231.0,287.2600543498993,231.22992753982544,379.61721658706665,236.42199218273163,336.7488098144531,280.8853340148926,328.7491196080258,332.64974242762514,94.4963037967682,0,0.0,0.0,0.0,0.0,0,forward,-0.007732019772162,-0.1056817422538701,0.0559352889938806,1,344,244,0.507793664932251,0,top_left,333,233,287.45166397094727,230.7250699996948,379.8662185668945,235.90130996704104,0
1,1,208.0,172.0,229.0,229.0,288.006112575531,230.32798826694489,379.1139197349548,236.8459725379944,338.6522674560547,280.9648132324219,330.1966586865877,331.97007480420564,94.57910060882568,0,0.0,0.0,0.0,0.0,0,forward,-0.005422491061767,-0.1550377151360424,0.0619002198713254,0,0,0,0.0,0,top_left,332,233,288.4333305358887,230.08931350708008,377.5235748291016,236.5188388824463,0
1,1,206.0,170.0,233.0,233.0,287.7070248126984,230.82048922777176,380.3566932678223,236.94251865148544,338.16394805908203,281.26001358032227,330.306742818732,333.01593077810185,94.47548985481262,0,0.0,0.0,0.0,0.0,0,forward,-0.0197836031777269,-0.1281217274481353,0.0584567705252236,1,319,238,0.5808283090591431,0,top_left,333,233,288.0902442932129,230.56274127960205,379.8538131713867,236.6326732635498,0
1,1,205.0,169.0,234.0,234.0,286.246919631958,231.7004781961441,379.46502923965454,236.94713562726972,336.4752197265625,282.35432624816895,328.26411096673263,332.88978375886614,94.46066617965698,0,0.0,0.0,0.0,0.0,0,forward,-0.0372442709635463,-0.115642921646305,0.0568456687693573,0,0,0,0.0,0,top_left,331,234,285.2331123352051,231.46159744262692,378.7128753662109,236.62411880493164,0
1,1,204.0,169.0,235.0,235.0,284.56801295280457,231.24677896499637,378.1715559959412,237.3663264513016,335.1005554199219,281.49699211120605,327.04466267635945,332.9562844728169,94.60545778274536,0,0.0,0.0,0.0,0.0,0,forward,-0.0211179793763982,-0.117512002449987,0.0581148403955996,1,342,243,0.588796079158783,0,top_left,330,234,283.3169975280762,230.9085731506348,377.04141998291016,237.0918674468994,0
1,1,204.0,170.0,233.0,233.0,284.61334347724915,230.33446311950684,377.557065486908,235.8214303851128,334.5289611816406,280.4173851013184,326.9691005506013,332.10991558275725,94.32241916656494,0,0.0,0.0,0.0,0.0,0,forward,-0.0178004969496539,-0.1174754544421854,0.0535619221580646,1,320,239,0.5271195769309998,0,top_left,329,232,283.5066909790039,230.0199909210205,376.1685028076172,235.46894931793213,0
1,1,205.0,169.0,232.0,232.0,283.5329222679138,230.8763873577118,376.6446924209595,236.6373234987259,334.0436172485352,281.38744354248047,325.7777886641653,332.43536748384173,94.06116604804993,0,0.0,0.0,0.0,0.0,0,forward,-0.0261273500938831,-0.1287102647772267,0.0571646258413867,0,0,0,0.0,0,top_left,328,233,281.7203063964844,230.35705375671387,375.3779678344727,236.0694580078125,0
1,1,204.0,169.0,234.0,234.0,282.7981901168823,229.8500955104828,376.7179870605469,236.0427153110504,333.7081527709961,281.33185386657715,326.01255517256885,333.49040583560344,93.85976791381836,0,0.0,0.0,0.0,0.0,0,forward,-0.0254433481900743,-0.1285398110838256,0.0563169587709062,1,352,244,0.5182262659072876,0,top_left,327,232,280.5226364135742,229.3393878936768,374.2711868286133,235.5755195617676,0
1,1,204.0,168.0,235.0,235.0,282.3221230506897,229.32968258857727,376.3674259185791,234.6363061666489,333.0952453613281,281.7725086212158,325.1739160638106,333.1318820150275,94.22460198402403,0,0.0,0.0,0.0,0.0,0,forward,-0.0442212361261219,-0.1351138140033192,0.0539130798591323,1,326,239,0.5104175806045532,0,top_left,326,231,279.1734809875488,228.45179557800293,374.15149688720703,233.782413482666,0
1,1,204.0,171.0,233.0,233.0,283.7284481525421,230.91453462839127,375.0425457954407,236.6843158006668,332.51441955566406,282.0018482208252,324.768816295423,334.1054098229659,93.6973750591278,0,0.0,0.0,0.0,0.0,0,forward,-0.0179670723295546,-0.1326272920994465,0.0594426449273762,0,0,0,0.0,0,top_left,327,233,282.9781913757324,230.36097621917725,372.5160598754883,236.14732360839844,0
1,1,204.0,170.0,233.0,233.0,282.48880982398987,229.76675391197205,374.826238155365,234.71228688955307,331.9809341430664,281.4502143859863,324.7190505579898,332.8365566855983,94.56743597984314,0,0.0,0.0,0.0,0.0,0,forward,-0.0350790496062652,-0.1254436634694497,0.0514538316433908,1,346,244,0.5434704422950745,0,top_left,325,231,280.2378387451172,229.04680824279785,371.6717987060547,233.875096321106,0
1,1,204.0,181.0,237.0,237.0,289.60960268974304,247.3086762428284,384.203052520752,246.95123076438904,349.33719635009766,299.6191120147705,341.92574852391294,350.3037477794446,92.91204810142516,0,0.0,0.0,0.0,0.0,0,forward,-0.04996605778395,-0.2275917791731373,-0.0109293006108978,1,170,241,0.8591590523719788,0,,334,246,286.18970108032227,246.2032127380371,383.1598739624024,245.81270599365237,0
